,ASSETID,PERIOD,PRICE,UNITPRICE,ADTYPOLOGYID,ADOPERATIONID,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,CONSTRUCTIONYEAR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,LONGITUDE,LATITUDE,CITYNAME,ADTYPOLOGY,ADOPERATION
19,A7303974074369981066,201803,650000,4166.66666666667,HOME,SALE,156,6,3,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,2.0,1.0,1994,7,42,5.0,0,0,1,1.165461302205396,0.1101829916467651,1.5492936859755368,-3.71155047501072,40.4079472798719,Madrid,HOME,SALE
63258,A6218125989156439789,201812,350000,3763.44086021505,HOME,SALE,93,2,1,0,1,1,3,0,0,25001,1,0,0,1,0,1,0,1,0,0,0,0,1993.0,5.0,1.0,1993,7,15,4.0,0,0,1,5.364878827829709,0.0222096692848588,0.4796040924150422,-3.69485295762571,40.464301124383,Madrid,HOME,SALE
65936,A8755196775644823110,201809,145000,2071.42857142857,HOME,SALE,70,3,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1988,10,32,7.0,0,0,1,7.723233555226823,0.2187068359381093,6.304523103264212,-3.61430666999956,40.4297391996635,Madrid,HOME,SALE
51252,A17021857702913354805,201812,258000,3108.43373493976,HOME,SALE,83,0,2,0,0,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,,0.0,2.0,1973,6,36,5.0,0,0,1,3.3998508324778345,0.3567356811793867,2.13299640385968,-3.66510380529577,40.4246743222947,Madrid,HOME,SALE
22165,A4939729446952432959,201809,402000,4568.18181818182,HOME,SALE,88,2,2,0,1,1,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,,3.0,1.0,1981,8,197,3.0,0,0,1,2.3281311440865164,0.1217208587874847,0.9770149493002208,-3.68210352551418,40.4037553528827,Madrid,HOME,SALE
63683,A15514261390823612144,201812,188000,3133.33333333333,HOME,SALE,60,2,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,2.0,1.0,1958,3,8,7.0,0,0,1,5.64703158766527,0.8463079773145548,1.4946893248607624,-3.70652605198671,40.4672753920799,Madrid,HOME,SALE
5642,A1169821445049634442,201803,183000,1830.0,HOME,SALE,100,3,2,1,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1986.0,1.0,1.0,1986,5,10,5.0,0,0,1,2.8886068696915985,0.2370264759216429,3.645819794718893,-3.73639419312906,40.4090349675556,Madrid,HOME,SALE
30470,A9099278780983493631,201812,143000,1787.5,HOME,SALE,80,2,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,,1963,4,32,6.0,0,0,1,4.618063942274317,0.0574250569183178,3.039815464241288,-3.65883151360003,40.393160479449,Madrid,HOME,SALE
19539,A4191607378122340536,201809,178000,4810.81081081081,HOME,SALE,37,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,2.0,1920,5,33,4.0,0,0,1,0.7537735875415972,0.1988318287425365,0.6721010674998339,-3.70057882185016,40.4102755529837,Madrid,HOME,SALE
19242,A962063401361755911,201809,170000,4250.0,HOME,SALE,40,1,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,2.0,1.0,1910,3,54,6.0,0,1,0,1.0260229073164062,0.2683070823892988,0.8893622816996851,-3.70380147360275,40.4073730835652,Madrid,HOME,SALE
17485,A4659796469934340737,201803,163000,2507.69230769231,HOME,SALE,65,2,1,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2008.0,4.0,1.0,2008,9,125,4.0,0,0,1,10.288423715270229,0.383349822752568,8.343980603089413,-3.60226716086653,40.365964056347,Madrid,HOME,SALE
47259,A16814849428165006001,201812,1465000,6369.5652173913,HOME,SALE,230,3,3,0,1,1,3,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,,6.0,1.0,1920,6,15,3.0,0,0,1,1.9860755976345992,0.1417492565982158,0.8135735409783249,-3.6816075513327,40.4223439581744,Madrid,HOME,SALE
56717,A18268522170595758058,201812,414000,5671.23287671233,HOME,SALE,73,2,1,0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1983.0,4.0,1.0,1983,7,27,5.0,0,0,1,4.76728544892424,0.3135776990334,0.8218451913103211,-3.68050442242559,40.4555757052929,Madrid,HOME,SALE
41979,A9903934130784442797,201806,459000,6557.14285714286,HOME,SALE,70,2,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,5.0,1.0,1975,9,18,3.0,0,0,1,2.530668838598554,0.3221904983605351,0.2664603401170343,-3.68555119134417,40.4345909397806,Madrid,HOME,SALE
256,A17834276799578074486,201803,169000,4121.9512195122,HOME,SALE,41,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,1900,5,25,5.0,0,0,1,0.9477940666887208,0.2718673264294002,1.524230182549854,-3.71093609597557,40.4100411593081,Madrid,HOME,SALE
70811,A9870781234181641905,201812,152000,2303.0303030303,HOME,SALE,66,2,1,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1950.0,0.0,1.0,1950,5,22,7.0,0,0,1,5.1107023855279206,0.6065171783622223,1.706669229418332,-3.70964657605622,40.462283325645,Madrid,HOME,SALE
40690,A15461583152086399002,201809,643000,4659.42028985507,HOME,SALE,138,3,2,0,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,,3.0,1.0,1994,8,44,4.0,0,0,1,2.959151146655556,0.2880245714605847,1.7005108196520788,-3.67243960872219,40.4048930476357,Madrid,HOME,SALE
14645,A10238589388877795297,201803,154000,3080.0,HOME,SALE,50,1,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,3.0,1.0,2006,6,27,4.0,0,0,1,3.175784027602727,0.9391017013796636,3.2370871817736657,-3.73256556403748,40.3983204972276,Madrid,HOME,SALE
44309,A13314045428530828600,201812,208000,3851.85185185185,HOME,SALE,54,1,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1905.0,-1.0,1.0,1905,8,34,5.0,0,0,1,1.6731024029531885,0.3903213630811295,0.3312823697862358,-3.68853619353283,40.4070505798008,Madrid,HOME,SALE
50083,A5103401000291150907,201806,113000,1948.27586206897,HOME,SALE,58,2,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,,3.0,1.0,1960,5,21,6.0,0,0,1,7.614436676649866,0.7850023325332465,7.183116307856583,-3.77808967068569,40.3781581322207,Madrid,HOME,SALE
14746,A2110901361254980430,201803,92000,1672.72727272727,HOME,SALE,55,2,1,1,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1975.0,3.0,1.0,1975,4,21,5.0,0,0,1,4.070570310951784,0.3641263331032985,3.439727075535341,-3.73555328318244,40.3891663350631,Madrid,HOME,SALE
88489,A9595671776907032434,201812,136000,2193.54838709677,HOME,SALE,62,3,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,1955,4,16,6.0,0,0,1,8.1772876836597,0.3149735549899625,5.443542861154635,-3.70941029042859,40.3432570457361,Madrid,HOME,SALE
51479,A7570792422404996235,201812,301000,6020.0,HOME,SALE,50,1,1,0,1,1,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,,5.0,1.0,1930,6,23,6.0,0,0,1,3.327416448625748,0.1757090539970443,1.2578207394918188,-3.67401171316304,40.4360732107029,Madrid,HOME,SALE
76947,A6888965143397189669,201812,196000,2800.0,HOME,SALE,70,2,1,1,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2002.0,3.0,1.0,2002,3,4,4.0,0,0,1,3.32054097294041,0.3558817836343207,0.6054272162618456,-3.69987717484416,40.3869102704469,Madrid,HOME,SALE
52280,A6880765584806681007,201812,340000,4146.34146341463,HOME,SALE,82,4,1,0,1,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1954.0,-1.0,2.0,1954,10,22,3.0,0,1,0,2.575047899750378,0.0429666039477548,0.5521217418656014,-3.68207833464378,40.4327736413096,Madrid,HOME,SALE
90550,A8616740697179631892,201812,380000,3247.86324786325,HOME,SALE,117,3,2,0,1,1,3,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,2003.0,1.0,1.0,2003,7,108,3.0,0,0,1,10.084791370784332,1.083919695400744,8.396341624590052,-3.59040597937237,40.4441250447221,Madrid,HOME,SALE
81928,A12895308280570100057,201812,253000,3953.125,HOME,SALE,64,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1964.0,4.0,1.0,1964,5,21,6.0,0,0,1,5.564915444799027,0.5817247936510993,2.9735959007311643,-3.65557056975195,40.4505306200086,Madrid,HOME,SALE
14720,A6642020793188680639,201803,162000,2314.28571428571,HOME,SALE,70,2,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,2.0,1.0,1962,4,9,6.0,0,0,1,4.731504446723537,0.0276126656227631,4.2218189499818815,-3.74465583599489,40.3876395958208,Madrid,HOME,SALE
34374,A3289885424586129544,201812,175000,5833.33333333333,HOME,SALE,30,1,1,0,0,0,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1900.0,3.0,1.0,1900,6,22,5.0,0,0,1,0.7651613282201546,0.1960068025365196,0.658084770804839,-3.70038970008561,40.4102226444522,Madrid,HOME,SALE
2162,A4020112326279890667,201803,308000,3850.0,HOME,SALE,80,3,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,1.0,1945,9,22,5.0,0,0,1,1.802363670872413,0.1979984648385323,0.154821852024786,-3.69190235375743,40.4031655967327,Madrid,HOME,SALE
27859,A13999287318487581132,201812,204000,4340.42553191489,HOME,SALE,47,0,1,1,1,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,,,1.0,1969,4,7,6.0,1,0,0,3.3790825505843247,0.4142761304352846,1.9930481985073327,-3.7183070246047,40.3883197910616,Madrid,HOME,SALE
75396,A15025184019916332485,201809,333000,4757.14285714286,HOME,SALE,70,1,1,1,1,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,,9.0,1.0,1974,8,127,3.0,0,0,1,5.391442810211223,0.2298189382335686,0.2687779305341577,-3.69236347657186,40.4642349824574,Madrid,HOME,SALE
57061,A16706937490907901000,201803,888000,4374.3842364532,HOME,SALE,203,5,2,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,3.0,1.0,1945,6,8,4.0,0,0,1,1.5770383966746204,0.1663448228194254,2.076623296151084,-3.71510807807736,40.427835303417,Madrid,HOME,SALE
94800,A13982587596341816231,201803,162000,1760.86956521739,HOME,SALE,92,3,1,1,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,,3.0,1.0,1973,4,11,8.0,0,0,1,8.800273311277383,0.7461094166740142,7.121807653174087,-3.61256036383338,40.3788741439384,Madrid,HOME,SALE
7754,A9930740305309408766,201803,89000,2342.10526315789,HOME,SALE,38,0,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1947.0,0.0,1.0,1947,5,21,5.0,0,0,1,4.024503643378988,0.2675618025791966,2.4617725348867574,-3.65977008476545,40.4301553524029,Madrid,HOME,SALE
92959,A8775508103598668198,201806,652000,5719.29824561404,HOME,SALE,114,2,2,1,1,1,2,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,,1.0,1.0,1934,7,32,5.0,0,0,1,2.279526565887429,0.152585036269309,1.2841025847341323,-3.67710811890642,40.4191721866378,Madrid,HOME,SALE
51418,A1966856240371958523,201812,588000,4900.0,HOME,SALE,120,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,1.0,1959,8,31,5.0,0,0,1,3.733896914723456,0.2586749413844117,2.245434739789023,-3.66269113372555,40.4286791815276,Madrid,HOME,SALE
50702,A955833735724310303,201806,276000,3247.05882352941,HOME,SALE,85,2,2,0,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,,4.0,1.0,2006,8,153,4.0,0,0,1,7.869441418843574,0.5117346980613209,6.531341696068858,-3.76145358623341,40.3611966356075,Madrid,HOME,SALE
51358,A917402686001124661,201812,258000,4300.0,HOME,SALE,60,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,3.0,1.0,1965,8,30,5.0,0,0,1,3.145699256539907,0.1864270443639238,1.8810638774189667,-3.66816735456835,40.4245305308306,Madrid,HOME,SALE
17293,A703909608173205451,201803,161000,1872.09302325581,HOME,SALE,86,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1964.0,4.0,1.0,1964,5,21,7.0,0,0,1,6.6851249496709135,0.6191921545413412,3.840033184501421,-3.6998111081291,40.3566130232858,Madrid,HOME,SALE
73418,A10517945894375543776,201812,180000,1800.0,HOME,SALE,100,4,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,3.0,1.0,1966,5,11,6.0,0,1,0,7.2101524823845535,1.0540320033784634,6.746814225190068,-3.77306938565757,40.3790206377624,Madrid,HOME,SALE
13310,A7405070510214674352,201812,547000,4341.26984126984,HOME,SALE,126,2,2,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1900,7,19,2.0,0,0,1,0.2518555601075998,0.2820967707452844,1.0802283743466734,-3.70676153384973,40.4165712846258,Madrid,HOME,SALE
46399,A15445551167997708669,201812,485000,5705.88235294118,HOME,SALE,85,2,2,1,1,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,,4.0,1.0,1969,7,18,4.0,0,1,0,2.2243092600858154,0.2854542935384349,0.91256892625147,-3.70162915505502,40.4365034878693,Madrid,HOME,SALE
61127,A11794860665972094749,201809,152000,3800.0,HOME,SALE,40,1,1,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,2.0,1.0,1970,5,11,6.0,0,0,1,3.2067848897458813,0.4572310635822728,0.518408288817277,-3.69975830555422,40.3879470350579,Madrid,HOME,SALE
14618,A16399594600653812367,201803,113000,2054.54545454545,HOME,SALE,55,2,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1964,5,5,9.0,0,0,1,3.5459514528138083,0.628581071203038,3.323566758764368,-3.73399763356469,40.3945546356674,Madrid,HOME,SALE
67415,A1788642064693891272,201812,791000,6277.77777777778,HOME,SALE,126,5,2,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,3.0,1.0,1950,8,23,4.0,0,1,0,2.246458871783163,0.279677000700433,0.2682569317038261,-3.69213131539753,40.4347138940201,Madrid,HOME,SALE
41451,A1166331297298029658,201809,676000,5200.0,HOME,SALE,130,5,2,0,1,0,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1939.0,2.0,1.0,1939,7,28,4.0,0,1,0,2.5702540259476416,0.3007285038367143,1.4211622620433928,-3.6743439048061,40.422116282169,Madrid,HOME,SALE
39953,A4719017872264560815,201812,419000,3707.96460176991,HOME,SALE,113,4,2,0,1,1,3,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1960.0,7.0,1.0,1960,3,17,4.0,0,1,0,1.6491554155381174,0.4103128340039082,0.5177494222896285,-3.69997516029056,40.4020629464809,Madrid,HOME,SALE
88673,A11725853961735449094,201806,62000,1050.84745762712,HOME,SALE,59,2,1,1,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,2.0,1.0,1972,4,9,6.0,0,1,0,7.546202016270867,0.2393661206339606,4.619423753082322,-3.69042407900686,40.3495702358444,Madrid,HOME,SALE
86882,A81881915600161696,201812,279000,3623.37662337662,HOME,SALE,77,2,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1.0,1.0,1973,5,19,4.0,0,0,1,1.0852306806634728,0.1739716005819684,1.3533705845618191,-3.70925048089421,40.4077722212883,Madrid,HOME,SALE
90809,A5888309932516757652,201812,292000,3518.07228915663,HOME,SALE,83,2,2,0,1,0,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1971.0,4.0,1.0,1971,7,55,4.0,0,0,1,6.356344606308086,0.486106866072702,4.482313891044773,-3.6368010203519,40.4422841843741,Madrid,HOME,SALE
55361,A16685238851195692747,201806,158000,2323.52941176471,HOME,SALE,68,2,1,0,1,1,3,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,,2.0,1.0,2003,7,98,4.0,0,0,1,7.008007550722049,1.0747936793118942,4.056258218730213,-3.68182124509628,40.3559006460344,Madrid,HOME,SALE
2292,A1016476787220957147,201803,672000,4834.53237410072,HOME,SALE,139,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,0.0,,1950,1,1,5.0,0,0,1,3.0616403399604204,0.2902841250945555,1.7915190790692637,-3.671641648996,40.4040508329008,Madrid,HOME,SALE
9815,A4000448685498340186,201803,639000,5112.0,HOME,SALE,125,4,2,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1940.0,3.0,1.0,1940,8,30,5.0,0,1,0,1.5437459352372898,0.2906911677204233,1.6369438773943488,-3.70910516155606,40.4298542638973,Madrid,HOME,SALE
26979,A17084741913091892314,201809,723000,3316.51376146789,HOME,SALE,218,5,3,1,1,0,3,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1971.0,1.0,1.0,1971,7,92,2.0,0,1,0,6.303564780434785,0.9949295693557048,3.450977400456248,-3.72943659262734,40.4697456740753,Madrid,HOME,SALE
42305,A2060072850759821527,201806,558000,4650.0,HOME,SALE,120,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,5.0,1.0,1995,7,29,5.0,0,0,1,4.699862404946921,0.394160618511327,0.754566807493558,-3.6813261138236,40.4551924874021,Madrid,HOME,SALE
1587,A2678689994949974511,201803,157000,5233.33333333333,HOME,SALE,30,0,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,3.0,,1910,7,45,3.0,0,0,1,0.5409711805167353,0.1502835664975033,0.8193625053312447,-3.7022728449029,40.4213103644768,Madrid,HOME,SALE
1392,A317694944223906771,201803,1372000,5716.66666666667,HOME,SALE,240,4,2,0,1,0,2,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,,2.0,1.0,1910,6,17,4.0,0,0,1,1.158604269553908,0.3105849654337062,0.3872728944616401,-3.69543682225857,40.4248291741667,Madrid,HOME,SALE
91614,A16504412152625602193,201806,84000,1750.0,HOME,SALE,48,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1960,3,13,7.0,0,1,0,10.806719788880867,0.8077313581646159,8.965341972463818,-3.58448633806032,40.450911898164,Madrid,HOME,SALE
48013,A1762707553872598770,201812,489000,5147.36842105263,HOME,SALE,95,3,2,0,1,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,4.0,1.0,1980,5,11,3.0,0,0,1,5.375967828439571,0.3415561977963404,0.9036081287379484,-3.67886071763601,40.4609997709364,Madrid,HOME,SALE
43985,A8685868793546329781,201812,270000,4153.84615384615,HOME,SALE,65,2,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,3.0,1.0,1967,5,19,6.0,0,0,1,3.306522855061792,0.3380687915371463,2.1456287637701066,-3.66655165295334,40.4077379702278,Madrid,HOME,SALE
58843,A5191849993566494917,201803,471000,3651.16279069767,HOME,SALE,129,3,2,1,0,1,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1930.0,0.0,1.0,1930,8,45,5.0,0,0,1,2.937765240026033,0.1824292673880573,1.227617751735796,-3.67442884379779,40.4306203172899,Madrid,HOME,SALE
44645,A7167458911461991835,201809,428000,5035.29411764706,HOME,SALE,85,2,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2003.0,0.0,1.0,2003,8,34,4.0,0,0,1,3.131694452537852,0.2388203524278558,1.796031361363399,-3.66886344230318,40.4257787623497,Madrid,HOME,SALE
63562,A5966447611774024947,201812,176000,2478.87323943662,HOME,SALE,71,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1955.0,2.0,1.0,1955,4,10,6.0,0,0,1,5.92848207076631,0.4818020063066944,1.1161879420399543,-3.70155110910647,40.4698191958791,Madrid,HOME,SALE
81300,A17926628754374735978,201812,130000,2241.37931034483,HOME,SALE,58,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1975.0,2.0,1.0,1975,4,9,6.0,0,1,0,5.47970897402091,0.3113253645576244,4.152187407648435,-3.64038673555524,40.4262463133923,Madrid,HOME,SALE
76594,A15880565304542852432,201812,389000,3062.99212598425,HOME,SALE,127,4,2,1,1,1,3,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,,4.0,1.0,2006,8,87,4.0,0,0,1,6.809208243986449,0.906026398946164,5.233111483542212,-3.74624029322801,40.3646652078901,Madrid,HOME,SALE
8372,A12534626989060403006,201803,449000,3592.0,HOME,SALE,125,3,2,1,1,1,3,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,,6.0,1.0,2016,15,70,4.0,0,0,1,11.123786237532494,2.572410593696058,5.383895062767143,-3.62323747603471,40.4955111196049,Madrid,HOME,SALE
60237,A11196533045375465418,201812,268000,3941.17647058824,HOME,SALE,68,1,1,1,1,1,3,0,0,15001,0,0,0,0,1,1,1,0,1,0,0,0,,2.0,1.0,1955,4,4,8.0,0,0,1,4.178842668473867,0.4165108008471765,1.4786100678166538,-3.70793188880576,40.4539965719736,Madrid,HOME,SALE
7086,A9676062159614097760,201803,94000,1342.85714285714,HOME,SALE,70,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,4.0,1.0,1960,5,11,6.0,0,0,1,4.402001482879498,0.7828572379328218,2.403582077711929,-3.66683627430941,40.3888082473507,Madrid,HOME,SALE
1590,A11903465432944152604,201803,306000,7285.71428571429,HOME,SALE,42,1,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,2.0,1910,5,17,3.0,0,0,1,0.5486000828084766,0.2164236260716678,0.919791779897086,-3.70343012975028,40.4215105367831,Madrid,HOME,SALE
50042,A225510825450038700,201809,141000,1698.79518072289,HOME,SALE,83,3,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,4.0,,1968,5,11,6.0,0,0,1,6.592346406235972,0.6587492847451214,6.216887678683946,-3.76757455103392,40.3827149263135,Madrid,HOME,SALE
63494,A13049612540389259015,201812,435000,3686.4406779661,HOME,SALE,118,3,2,0,1,1,3,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,,4.0,1.0,1996,7,41,4.0,0,1,0,5.009208209311308,0.192504716273052,0.8987142521989693,-3.70015536853139,40.4615033724635,Madrid,HOME,SALE
68617,A6714118576924443719,201806,119000,2245.28301886792,HOME,SALE,53,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1930.0,1.0,2.0,1930,5,21,4.0,0,1,0,2.72111803727878,0.2054298774686863,0.0881705825989379,-3.6958858853522,40.3928983737184,Madrid,HOME,SALE
13513,A2998851489532962416,201803,87000,1705.88235294118,HOME,SALE,51,1,1,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,0.0,1.0,1965,2,2,8.0,0,0,1,8.507590283396059,0.3439154607598494,1.2363011943709077,-3.6908590390297,40.4923789402185,Madrid,HOME,SALE
43329,A15317585028474288115,201812,532000,5115.38461538462,HOME,SALE,104,3,2,0,1,1,3,0,0,111,0,1,0,0,0,1,1,0,0,0,0,0,,1.0,1.0,1963,17,26,5.0,0,0,1,1.7421369916238707,0.4270967659077027,0.4114858617415732,-3.69877821071714,40.4014125244738,Madrid,HOME,SALE
24607,A15720240998863443734,201812,780000,4285.71428571429,HOME,SALE,182,4,2,1,1,1,3,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,7.0,1.0,1959,8,33,3.0,0,0,1,3.87701950711536,0.4351299443081909,0.3757601319605003,-3.69523279740056,40.4508033848554,Madrid,HOME,SALE
78370,A17038304191382131990,201812,164000,1863.63636363636,HOME,SALE,88,4,1,1,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1974.0,3.0,1.0,1974,5,18,6.0,0,0,1,5.592792531706047,0.4534706026768726,3.8513460600636393,-3.64982394395828,40.3876888727228,Madrid,HOME,SALE
15908,A13042531194413541037,201803,119000,1700.0,HOME,SALE,70,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,1.0,1980,4,22,5.0,0,0,1,3.7339971478795104,0.7234415515356699,2.4928100723112143,-3.66330313656704,40.4033692338486,Madrid,HOME,SALE
88887,A10048314621912172041,201809,181000,2701.49253731343,HOME,SALE,67,1,1,0,1,1,3,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,2009.0,4.0,1.0,2009,9,86,3.0,0,0,1,11.448197050337065,0.2938722015192983,9.500629623338948,-3.59003514648227,40.3611891920167,Madrid,HOME,SALE
9639,A13306085313791670720,201803,577000,5293.57798165138,HOME,SALE,109,2,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,4.0,1.0,1910,4,15,2.0,0,0,1,1.0682434289291638,0.2530089702773532,0.5508047320789958,-3.69744137175595,40.4248801620439,Madrid,HOME,SALE
17557,A8176362986581294173,201803,345000,2653.84615384615,HOME,SALE,130,2,2,1,1,1,3,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,,5.0,1.0,2013,5,195,3.0,0,0,1,9.163610750440023,0.5514379458650863,7.372604650935959,-3.610755481811,40.3746854351748,Madrid,HOME,SALE
50423,A16094584051429221635,201806,191000,2247.05882352941,HOME,SALE,85,4,2,1,1,1,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,,2.0,1.0,1974,8,21,5.0,0,0,1,6.032525166105727,0.5792470072784693,5.115936106067288,-3.75262170043404,40.3771735273052,Madrid,HOME,SALE
31460,A2791997936612949202,201812,797000,5313.33333333333,HOME,SALE,150,4,3,0,1,1,3,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,,1.0,1.0,2005,9,574,3.0,0,0,1,6.836129373547325,0.8209820255954824,2.5174457062071416,-3.65832892744621,40.4673257212848,Madrid,HOME,SALE
22582,A4202878961414867565,201809,759000,8340.65934065934,HOME,SALE,91,2,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1989.0,1.0,1.0,1989,5,18,4.0,0,0,1,1.7247897968124324,0.2252077969984962,0.452675714908351,-3.68561604545211,40.4235635035621,Madrid,HOME,SALE
